"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","latCost","actCost","totCost"
5251044,5250742,302,0,0,0,1093854,1018702,75069,14,52,17,3.66687e+09,9.82704e+09,1.34939e+10
5253388,5253087,301,0,0,0,1094408,1019231,75085,14,58,20,3.66703e+09,9.8284e+09,1.34954e+10
5255733,5255431,302,0,0,0,1094945,1019757,75091,15,60,22,3.6672e+09,9.82978e+09,1.3497e+10
5258079,5257776,303,0,0,0,1095493,1020259,75141,15,59,19,3.668e+09,9.83096e+09,1.3499e+10
5260425,5260123,302,0,0,0,1096046,1020786,75170,16,56,18,3.66897e+09,9.83237e+09,1.35013e+10
5262773,5262472,301,0,0,0,1096590,1021305,75193,16,59,17,3.66951e+09,9.83366e+09,1.35032e+10
5265122,5264822,300,0,0,0,1097149,1021833,75224,16,60,16,3.67021e+09,9.835e+09,1.35052e+10
5267473,5267174,299,0,0,0,1097703,1022353,75258,18,60,14,3.67052e+09,9.83632e+09,1.35068e+10
5269824,5269527,297,0,0,0,1098272,1022880,75296,19,61,16,3.67085e+09,9.83772e+09,1.35086e+10
5272177,5271880,297,0,0,0,1098831,1023400,75333,17,65,16,3.67139e+09,9.83902e+09,1.35104e+10
5274530,5274233,297,0,0,0,1099371,1023915,75358,17,65,16,3.67148e+09,9.84029e+09,1.35118e+10
5276885,5276590,295,0,0,0,1099919,1024416,75404,19,65,15,3.67163e+09,9.84154e+09,1.35132e+10
5279241,5278946,295,0,0,0,1100471,1024926,75448,20,60,17,3.6727e+09,9.84282e+09,1.35155e+10
5281598,5281303,295,0,0,0,1101016,1025453,75472,19,59,13,3.67313e+09,9.84408e+09,1.35172e+10
5283956,5283661,295,0,0,0,1101568,1025990,75488,18,58,14,3.67318e+09,9.84545e+09,1.35186e+10
5286314,5286022,292,0,0,0,1102107,1026509,75508,18,58,14,3.6736e+09,9.84672e+09,1.35203e+10
5288674,5288380,294,0,0,0,1102666,1027035,75540,17,58,16,3.67418e+09,9.84803e+09,1.35222e+10
5291036,5290742,294,0,0,0,1103236,1027534,75612,19,55,16,3.67486e+09,9.8492e+09,1.35241e+10
5293398,5293105,293,0,0,0,1103785,1028053,75645,19,52,16,3.67564e+09,9.85049e+09,1.35261e+10
5295762,5295469,293,0,0,0,1104340,1028586,75664,18,55,17,3.67617e+09,9.85178e+09,1.3528e+10
5298127,5297835,292,0,0,0,1104902,1029093,75723,15,59,12,3.677e+09,9.85301e+09,1.353e+10
5300493,5300201,292,0,0,0,1105461,1029606,75768,17,58,12,3.67721e+09,9.85429e+09,1.35315e+10
5302860,5302569,291,0,0,0,1106023,1030126,75807,18,60,12,3.67742e+09,9.85564e+09,1.35331e+10
5305227,5304936,291,0,0,0,1106583,1030661,75829,18,61,14,3.67795e+09,9.85707e+09,1.3535e+10
5307596,5307306,290,0,0,0,1107130,1031156,75883,19,61,11,3.67814e+09,9.85824e+09,1.35364e+10
5309966,5309679,287,0,0,0,1107680,1031673,75918,19,56,14,3.67876e+09,9.85953e+09,1.35383e+10
5312337,5312049,288,0,0,0,1108241,1032222,75925,19,61,14,3.67896e+09,9.86096e+09,1.35399e+10
5314709,5314422,287,0,0,0,1108796,1032725,75980,19,58,14,3.67936e+09,9.8621e+09,1.35415e+10
5317082,5316795,287,0,0,0,1109357,1033270,75991,16,63,17,3.67952e+09,9.86349e+09,1.3543e+10
5319456,5319171,284,0,1,0,1109902,1033803,76003,16,63,17,3.67999e+09,9.86485e+09,1.35448e+10
5321832,5321550,282,0,0,0,1110463,1034303,76065,17,63,15,3.68029e+09,9.86601e+09,1.35463e+10
5324209,5323927,282,0,0,0,1111022,1034813,76113,17,63,16,3.68101e+09,9.86723e+09,1.35482e+10
5326587,5326307,280,0,0,0,1111557,1035327,76132,19,64,15,3.68164e+09,9.86845e+09,1.35501e+10
5328966,5328687,279,0,0,0,1112113,1035834,76182,19,64,14,3.68216e+09,9.86966e+09,1.35518e+10
5331346,5331067,279,0,0,0,1112673,1036363,76213,17,63,17,3.68252e+09,9.87091e+09,1.35534e+10
5333727,5333450,277,0,0,0,1113230,1036923,76207,17,66,17,3.68284e+09,9.87242e+09,1.35553e+10
5336110,5335832,278,0,0,0,1113785,1037469,76218,19,63,16,3.68334e+09,9.87384e+09,1.35572e+10
5338493,5338215,278,0,0,0,1114344,1037999,76248,18,63,16,3.68363e+09,9.87516e+09,1.35588e+10
5340878,5340600,278,0,0,0,1114892,1038515,76278,18,65,16,3.68398e+09,9.87637e+09,1.35603e+10
5343264,5342986,278,0,0,0,1115457,1039021,76335,19,66,16,3.68438e+09,9.8776e+09,1.3562e+10
5345651,5345373,278,0,0,0,1116016,1039557,76357,19,67,16,3.68452e+09,9.87889e+09,1.35634e+10
5348039,5347762,277,0,0,0,1116573,1040095,76378,20,63,17,3.68508e+09,9.88024e+09,1.35653e+10
5350428,5350149,279,0,0,0,1117133,1040609,76425,20,62,17,3.68553e+09,9.88144e+09,1.3567e+10
5352818,5352539,279,0,0,0,1117687,1041180,76412,20,57,18,3.68655e+09,9.88291e+09,1.35695e+10
5355209,5354930,279,0,0,0,1118242,1041691,76456,20,57,18,3.68683e+09,9.8841e+09,1.35709e+10
5357602,5357322,279,0,1,0,1118815,1042226,76496,16,56,21,3.68717e+09,9.88533e+09,1.35725e+10
5359995,5359717,277,0,1,0,1119374,1042761,76517,16,61,19,3.68746e+09,9.88664e+09,1.35741e+10
5362390,5362110,279,0,1,0,1119936,1043291,76550,16,62,17,3.68801e+09,9.88791e+09,1.35759e+10
5364786,5364506,278,0,2,0,1120489,1043819,76569,16,66,19,3.68821e+09,9.88916e+09,1.35774e+10
5367182,5366903,277,0,2,0,1121055,1044357,76596,14,66,22,3.68872e+09,9.89051e+09,1.35792e+10
5369579,5369299,278,0,2,0,1121609,1044919,76588,14,67,21,3.68912e+09,9.892e+09,1.35811e+10
5371979,5371697,280,0,2,0,1122175,1045445,76626,16,68,20,3.68971e+09,9.89326e+09,1.3583e+10
5374379,5374097,280,0,2,0,1122741,1045959,76675,18,66,23,3.69032e+09,9.89448e+09,1.35848e+10
5376781,5376497,282,0,2,0,1123291,1046500,76679,20,66,26,3.69067e+09,9.89585e+09,1.35865e+10
5379184,5378898,284,0,2,0,1123862,1047014,76740,16,63,29,3.69122e+09,9.89702e+09,1.35882e+10
5381587,5381301,284,0,2,0,1124425,1047529,76786,16,65,29,3.69192e+09,9.89822e+09,1.35901e+10
5383992,5383706,284,0,2,0,1124985,1048056,76822,16,63,28,3.69282e+09,9.89943e+09,1.35922e+10
5386398,5386111,285,0,2,0,1125549,1048561,76878,15,65,30,3.69327e+09,9.90062e+09,1.35939e+10
5388805,5388519,284,0,2,0,1126127,1049097,76923,13,63,31,3.69356e+09,9.90188e+09,1.35954e+10
5391213,5390924,287,0,2,0,1126691,1049642,76942,16,62,29,3.6941e+09,9.90323e+09,1.35973e+10
5393623,5393333,288,0,2,0,1127261,1050160,76995,18,57,31,3.69454e+09,9.90443e+09,1.3599e+10
5396033,5395741,290,0,2,0,1127837,1050674,77061,14,58,30,3.69483e+09,9.90558e+09,1.36004e+10
5398445,5398150,293,0,2,0,1128400,1051204,77093,15,57,31,3.69498e+09,9.90684e+09,1.36018e+10
5400857,5400564,291,0,2,0,1128957,1051717,77138,13,58,31,3.69537e+09,9.90799e+09,1.36034e+10
5403271,5402977,292,0,2,0,1129534,1052276,77160,13,52,33,3.6961e+09,9.90936e+09,1.36055e+10
5405686,5405391,293,0,2,0,1130112,1052826,77184,13,55,34,3.6963e+09,9.91069e+09,1.3607e+10
5408103,5407808,293,0,2,0,1130694,1053349,77245,15,53,32,3.69688e+09,9.91187e+09,1.36087e+10
5410520,5410224,294,0,2,0,1131254,1053878,77276,16,51,33,3.69727e+09,9.9131e+09,1.36104e+10
5412938,5412642,294,0,2,0,1131822,1054388,77330,18,53,33,3.69727e+09,9.91426e+09,1.36115e+10
5415358,5415061,295,0,2,0,1132376,1054953,77317,18,55,33,3.69745e+09,9.91565e+09,1.36131e+10
5417778,5417482,294,0,2,0,1132940,1055491,77343,18,56,32,3.69788e+09,9.91691e+09,1.36148e+10
5420198,5419903,293,0,2,0,1133504,1056025,77375,18,54,32,3.69852e+09,9.91813e+09,1.36166e+10
5422620,5422326,292,0,2,0,1134077,1056566,77404,17,56,34,3.69915e+09,9.91941e+09,1.36186e+10
5425045,5424751,292,0,2,0,1134645,1057100,77438,18,56,33,3.69938e+09,9.92064e+09,1.362e+10
5427470,5427175,293,0,2,0,1135201,1057650,77444,19,57,31,3.69986e+09,9.92198e+09,1.36218e+10
5429897,5429601,294,0,2,0,1135762,1058174,77478,19,61,30,3.70016e+09,9.92315e+09,1.36233e+10
5432325,5432031,292,0,2,0,1136337,1058712,77516,19,59,31,3.70048e+09,9.92438e+09,1.36249e+10
5434752,5434459,290,0,3,0,1136921,1059271,77539,18,61,32,3.70092e+09,9.92574e+09,1.36267e+10
5437182,5436888,291,0,3,0,1137486,1059817,77559,18,57,35,3.70134e+09,9.92701e+09,1.36283e+10
5439613,5439318,291,0,4,0,1138043,1060347,77587,19,54,36,3.7022e+09,9.92822e+09,1.36304e+10
5442044,5441754,287,0,3,0,1138613,1060877,77630,20,51,35,3.70287e+09,9.92944e+09,1.36323e+10
5444477,5444186,288,0,3,0,1139171,1061414,77651,20,51,35,3.7032e+09,9.93063e+09,1.36338e+10
5446911,5446623,286,0,2,0,1139739,1061962,77681,18,45,33,3.70458e+09,9.93187e+09,1.36365e+10
5449346,5449059,285,0,2,0,1140308,1062511,77700,17,45,35,3.70505e+09,9.93317e+09,1.36382e+10
5451783,5451496,285,0,2,0,1140896,1063055,77748,18,43,32,3.70581e+09,9.93445e+09,1.36403e+10
5454221,5453936,285,0,0,0,1141448,1063561,77795,17,43,32,3.70632e+09,9.93549e+09,1.36418e+10
5456660,5456375,285,0,0,0,1142019,1064123,77802,17,45,32,3.70665e+09,9.93684e+09,1.36435e+10
5459100,5458816,284,0,0,0,1142595,1064646,77853,17,48,31,3.70688e+09,9.93798e+09,1.36449e+10
5461541,5461260,281,0,0,0,1143163,1065162,77910,15,46,30,3.7074e+09,9.93907e+09,1.36465e+10
5463984,5463703,281,0,0,0,1143706,1065696,77921,16,45,28,3.70778e+09,9.94025e+09,1.3648e+10
5466427,5466145,282,0,0,0,1144268,1066239,77941,17,43,28,3.70797e+09,9.94149e+09,1.36495e+10
5468871,5468591,280,0,0,0,1144826,1066773,77969,17,42,25,3.70853e+09,9.94266e+09,1.36512e+10
5471317,5471037,280,0,0,0,1145413,1067304,78020,17,45,27,3.70876e+09,9.94381e+09,1.36526e+10
5473764,5473485,279,0,0,0,1145975,1067827,78061,16,43,28,3.70923e+09,9.94494e+09,1.36542e+10
5476212,5475933,279,0,0,0,1146559,1068360,78115,14,42,28,3.70969e+09,9.94606e+09,1.36558e+10
5478661,5478385,276,0,0,0,1147122,1068901,78136,13,42,30,3.70996e+09,9.94722e+09,1.36572e+10
5481112,5480835,277,0,0,0,1147682,1069453,78146,12,42,29,3.71052e+09,9.94849e+09,1.3659e+10
5483563,5483286,277,0,0,0,1148247,1069993,78173,14,39,28,3.71084e+09,9.94967e+09,1.36605e+10
5486016,5485739,277,0,0,0,1148836,1070559,78194,12,44,27,3.71102e+09,9.95098e+09,1.3662e+10
5488470,5488194,276,0,0,0,1149407,1071115,78212,11,45,24,3.71129e+09,9.95221e+09,1.36635e+10
5490925,5490649,276,0,0,0,1149963,1071671,78209,11,47,25,3.71171e+09,9.95351e+09,1.36652e+10
5493381,5493107,274,0,0,0,1150525,1072208,78238,13,41,25,3.7122e+09,9.95471e+09,1.36669e+10
5495837,5495564,273,0,0,0,1151108,1072731,78299,14,40,24,3.71267e+09,9.95581e+09,1.36685e+10
5498296,5498024,272,0,0,0,1151681,1073300,78301,14,41,25,3.7129e+09,9.95711e+09,1.367e+10
5500755,5500484,271,0,0,0,1152264,1073851,78333,13,41,26,3.71308e+09,9.95833e+09,1.36714e+10
5503216,5502945,271,0,0,0,1152831,1074376,78374,12,42,27,3.71353e+09,9.95939e+09,1.36729e+10
5505678,5505408,270,0,0,0,1153416,1074915,78421,13,42,25,3.71414e+09,9.96057e+09,1.36747e+10
5508141,5507871,270,0,0,0,1153991,1075454,78461,13,38,25,3.71455e+09,9.96173e+09,1.36763e+10
5510605,5510337,268,0,0,0,1154569,1075985,78505,15,40,24,3.71487e+09,9.96284e+09,1.36777e+10
5513070,5512802,268,0,0,0,1155149,1076570,78495,16,45,23,3.71505e+09,9.96424e+09,1.36793e+10
5515537,5515268,269,0,0,0,1155725,1077130,78515,16,41,23,3.71554e+09,9.96547e+09,1.3681e+10
5518005,5517737,268,0,0,0,1156301,1077659,78559,16,43,24,3.71585e+09,9.96656e+09,1.36824e+10
5520474,5520207,267,0,0,0,1156889,1078186,78616,15,46,26,3.71617e+09,9.96766e+09,1.36838e+10
5522943,5522678,265,0,0,0,1157464,1078737,78643,14,45,25,3.71677e+09,9.96886e+09,1.36856e+10
5525414,5525150,264,0,0,0,1158039,1079283,78668,16,46,26,3.71719e+09,9.97004e+09,1.36872e+10
5527886,5527624,262,0,0,0,1158619,1079829,78705,17,45,23,3.71801e+09,9.97121e+09,1.36892e+10
5530359,5530097,262,0,0,0,1159193,1080372,78736,18,45,22,3.71837e+09,9.97235e+09,1.36907e+10
5532834,5532572,262,0,0,0,1159795,1080897,78814,20,45,19,3.71915e+09,9.97343e+09,1.36926e+10
5535310,5535048,262,0,0,0,1160369,1081456,78825,20,47,21,3.71923e+09,9.97468e+09,1.36939e+10
5537787,5537524,263,0,0,0,1160966,1081988,78886,21,49,22,3.71941e+09,9.97585e+09,1.36953e+10
5540265,5540003,262,0,0,0,1161540,1082525,78923,22,49,21,3.71963e+09,9.97697e+09,1.36966e+10
5542744,5542482,262,0,0,0,1162113,1083047,78973,17,55,21,3.71999e+09,9.97802e+09,1.3698e+10
5545225,5544963,262,0,0,0,1162698,1083568,79035,20,53,22,3.72029e+09,9.97913e+09,1.36994e+10
5547707,5547445,262,0,0,0,1163274,1084108,79073,19,55,19,3.72084e+09,9.98028e+09,1.37011e+10
5550189,5549927,262,0,0,0,1163847,1084639,79113,20,56,19,3.72116e+09,9.9814e+09,1.37026e+10
5552672,5552411,261,0,0,0,1164421,1085174,79154,22,53,18,3.72142e+09,9.98251e+09,1.37039e+10
5555157,5554897,260,0,0,0,1165008,1085709,79209,22,50,18,3.72187e+09,9.98368e+09,1.37055e+10
5557644,5557384,260,0,0,0,1165590,1086258,79239,22,52,19,3.72214e+09,9.98487e+09,1.3707e+10
5560130,5559872,258,0,0,0,1166168,1086840,79235,18,57,18,3.7224e+09,9.98617e+09,1.37086e+10
5562619,5562360,258,0,0,1,1166726,1087411,79220,18,57,20,3.72272e+09,9.98746e+09,1.37102e+10
5565109,5564851,257,0,0,1,1167312,1087947,79266,17,61,21,3.72276e+09,9.98859e+09,1.37114e+10
5567600,5567342,258,0,0,0,1167879,1088484,79298,15,59,23,3.72321e+09,9.9897e+09,1.37129e+10
5570092,5569835,257,0,0,0,1168464,1089036,79331,19,58,20,3.72373e+09,9.99097e+09,1.37147e+10
5572585,5572329,256,0,0,0,1169056,1089588,79368,18,60,22,3.72405e+09,9.99216e+09,1.37162e+10
5575079,5574825,254,0,0,0,1169636,1090131,79402,17,61,25,3.72444e+09,9.99332e+09,1.37178e+10
5577575,5577321,254,0,0,0,1170217,1090655,79458,19,58,27,3.72488e+09,9.99439e+09,1.37193e+10
5580072,5579818,254,0,0,0,1170802,1091199,79499,19,58,27,3.72519e+09,9.99557e+09,1.37208e+10
5582570,5582314,256,0,0,0,1171380,1091715,79565,21,51,28,3.72585e+09,9.99658e+09,1.37224e+10
5585069,5584812,257,0,0,0,1171959,1092292,79567,21,51,28,3.72616e+09,9.99782e+09,1.3724e+10
5587570,5587314,256,0,0,0,1172535,1092838,79595,23,51,28,3.72643e+09,9.99896e+09,1.37254e+10
5590071,5589816,255,0,0,0,1173112,1093378,79634,22,50,28,3.72736e+09,1.00001e+10,1.37274e+10
5592573,5592320,253,0,0,0,1173694,1093959,79637,22,48,28,3.72797e+09,1.00014e+10,1.37293e+10
5595077,5594823,254,0,0,0,1174277,1094532,79653,18,49,25,3.72823e+09,1.00026e+10,1.37308e+10
5597580,5597328,252,0,0,0,1174862,1095117,79656,18,48,23,3.72884e+09,1.00039e+10,1.37327e+10
5600087,5599835,252,0,0,0,1175443,1095678,79674,17,52,22,3.72915e+09,1.0005e+10,1.37342e+10
5602594,5602342,252,0,0,0,1176030,1096236,79703,17,50,24,3.72949e+09,1.00062e+10,1.37357e+10
5605102,5604849,253,0,0,0,1176616,1096801,79723,16,53,23,3.72992e+09,1.00075e+10,1.37374e+10
5607612,5607360,252,0,0,0,1177207,1097343,79774,11,57,22,3.73026e+09,1.00085e+10,1.37388e+10
5610122,5609873,249,0,0,0,1177784,1097880,79813,11,55,25,3.73047e+09,1.00096e+10,1.37401e+10
5612633,5612385,248,0,0,0,1178360,1098414,79853,12,57,24,3.73086e+09,1.00107e+10,1.37415e+10
5615146,5614900,246,0,0,0,1178946,1098950,79900,14,56,26,3.73094e+09,1.00118e+10,1.37427e+10
5617660,5617414,246,0,0,0,1179522,1099487,79941,15,54,25,3.73145e+09,1.00129e+10,1.37443e+10
5620176,5619931,245,0,0,0,1180093,1100041,79955,13,60,24,3.73162e+09,1.0014e+10,1.37456e+10
5622693,5622448,245,0,0,0,1180677,1100614,79968,14,59,22,3.73214e+09,1.00152e+10,1.37474e+10
5625211,5624966,245,0,0,0,1181256,1101177,79986,16,57,20,3.73261e+09,1.00164e+10,1.3749e+10
5627730,5627486,244,0,0,0,1181840,1101734,80012,15,59,20,3.73282e+09,1.00175e+10,1.37504e+10
5630250,5630006,244,0,0,0,1182421,1102276,80051,17,56,21,3.73329e+09,1.00186e+10,1.37519e+10
5632772,5632529,243,0,0,0,1183012,1102812,80106,19,54,21,3.73406e+09,1.00197e+10,1.37537e+10
5635295,5635052,243,0,0,0,1183569,1103384,80088,18,57,22,3.73449e+09,1.00208e+10,1.37553e+10
5637818,5637573,245,0,0,0,1184167,1103952,80119,17,57,22,3.73474e+09,1.0022e+10,1.37568e+10
5640343,5640098,245,0,0,0,1184742,1104487,80162,17,55,21,3.73521e+09,1.00231e+10,1.37583e+10
5642869,5642624,245,0,0,0,1185347,1105054,80198,16,58,21,3.73545e+09,1.00243e+10,1.37597e+10
5645396,5645151,245,0,0,0,1185944,1105594,80253,14,58,25,3.73583e+09,1.00253e+10,1.37611e+10
5647925,5647680,245,0,0,0,1186516,1106135,80284,14,57,26,3.73604e+09,1.00263e+10,1.37624e+10
5650454,5650212,242,0,0,0,1187097,1106688,80312,15,55,27,3.73643e+09,1.00275e+10,1.37639e+10
5652985,5652742,243,0,0,0,1187699,1107251,80348,13,60,27,3.73715e+09,1.00286e+10,1.37658e+10
5655517,5655274,243,0,0,0,1188298,1107806,80394,13,60,25,3.73773e+09,1.00298e+10,1.37675e+10
5658050,5657806,244,0,0,0,1188885,1108346,80443,14,58,24,3.73827e+09,1.00308e+10,1.37691e+10
5660585,5660342,243,0,0,0,1189481,1108888,80493,15,61,24,3.73844e+09,1.00319e+10,1.37703e+10
5663121,5662879,242,0,0,0,1190051,1109441,80510,14,62,24,3.73877e+09,1.0033e+10,1.37718e+10
5665657,5665415,242,0,0,0,1190637,1110006,80532,14,60,25,3.73952e+09,1.00342e+10,1.37737e+10
5668195,5667952,243,0,0,0,1191229,1110547,80580,15,59,28,3.73981e+09,1.00353e+10,1.37751e+10
5670734,5670491,243,0,0,0,1191825,1111102,80626,17,56,24,3.74035e+09,1.00364e+10,1.37767e+10
5673275,5673030,245,0,0,0,1192421,1111655,80671,17,56,22,3.74102e+09,1.00375e+10,1.37785e+10
5675817,5675572,245,0,0,0,1193014,1112232,80685,18,56,23,3.74106e+09,1.00387e+10,1.37798e+10
5678359,5678114,245,0,0,0,1193608,1112791,80721,18,54,24,3.74157e+09,1.00398e+10,1.37814e+10
5680903,5680659,244,0,0,0,1194177,1113337,80744,16,55,25,3.74174e+09,1.00409e+10,1.37826e+10
5683448,5683204,244,0,0,0,1194762,1113916,80747,16,57,26,3.74174e+09,1.00421e+10,1.37838e+10
5685994,5685750,244,0,0,0,1195361,1114481,80783,17,56,24,3.7429e+09,1.00432e+10,1.37861e+10
5688542,5688299,243,0,0,0,1195950,1115027,80830,19,50,24,3.74364e+09,1.00442e+10,1.37879e+10
5691091,5690849,242,0,0,0,1196543,1115578,80870,20,51,24,3.74375e+09,1.00453e+10,1.37891e+10
5693641,5693400,241,0,0,0,1197136,1116139,80900,21,52,24,3.74417e+09,1.00464e+10,1.37906e+10
5696192,5695951,241,0,0,0,1197737,1116701,80932,23,56,25,3.74449e+09,1.00476e+10,1.37921e+10
5698744,5698503,241,0,0,0,1198316,1117230,80983,24,56,23,3.74491e+09,1.00486e+10,1.37935e+10
5701298,5701058,240,0,0,0,1198896,1117814,80974,25,61,22,3.74498e+09,1.00499e+10,1.37949e+10
5703853,5703615,238,0,0,0,1199484,1118362,81011,27,65,19,3.74567e+09,1.0051e+10,1.37966e+10
5706409,5706172,237,0,0,0,1200082,1118919,81054,28,63,18,3.74616e+09,1.00521e+10,1.37982e+10
5708966,5708729,237,0,0,0,1200659,1119450,81100,24,66,19,3.74616e+09,1.00531e+10,1.37992e+10
5711523,5711288,235,0,0,0,1201265,1120005,81153,25,66,16,3.74656e+09,1.00542e+10,1.38007e+10
5714082,5713848,234,0,0,0,1201874,1120549,81216,26,65,18,3.74692e+09,1.00552e+10,1.38021e+10
5716642,5716409,233,0,0,0,1202460,1121095,81258,28,63,16,3.74737e+09,1.00563e+10,1.38036e+10
5719204,5718971,233,0,0,0,1203059,1121635,81316,27,68,13,3.74764e+09,1.00574e+10,1.3805e+10
5721768,5721535,233,0,0,0,1203663,1122203,81356,24,66,14,3.74822e+09,1.00585e+10,1.38067e+10
5724332,5724100,232,0,0,0,1204264,1122742,81415,24,68,15,3.7485e+09,1.00596e+10,1.38081e+10
5726897,5726663,234,0,0,0,1204860,1123257,81492,22,74,15,3.7487e+09,1.00605e+10,1.38092e+10
5729464,5729229,235,0,0,0,1205442,1123807,81527,21,71,16,3.74906e+09,1.00616e+10,1.38106e+10
5732032,5731797,235,0,0,0,1206039,1124381,81550,22,70,16,3.74946e+09,1.00627e+10,1.38122e+10
5734601,5734366,235,0,0,0,1206628,1124929,81591,21,70,17,3.74975e+09,1.00638e+10,1.38136e+10
5737172,5736936,236,0,0,0,1207221,1125480,81634,23,68,16,3.75044e+09,1.00649e+10,1.38153e+10
5739743,5739511,232,0,0,0,1207813,1126059,81649,25,63,17,3.7509e+09,1.00661e+10,1.3817e+10
5742315,5742084,231,0,0,0,1208407,1126582,81715,25,68,17,3.75131e+09,1.0067e+10,1.38183e+10
5744889,5744658,231,0,0,0,1209017,1127151,81756,24,71,15,3.75166e+09,1.00681e+10,1.38198e+10
5747464,5747232,232,0,0,0,1209598,1127736,81754,21,70,17,3.7521e+09,1.00693e+10,1.38214e+10
5750040,5749811,229,0,0,0,1210200,1128282,81807,19,74,18,3.75218e+09,1.00703e+10,1.38225e+10
5752618,5752389,229,0,0,0,1210803,1128826,81863,22,72,20,3.75249e+09,1.00714e+10,1.38239e+10
5755197,5754969,228,0,0,0,1211394,1129391,81885,22,76,20,3.75277e+09,1.00725e+10,1.38253e+10
5757775,5757548,227,0,0,0,1211997,1129956,81927,21,73,20,3.75346e+09,1.00736e+10,1.38271e+10
5760356,5760129,227,0,0,0,1212602,1130542,81947,22,69,22,3.75388e+09,1.00748e+10,1.38287e+10
5762938,5762710,228,0,0,0,1213193,1131099,81988,19,66,21,3.75468e+09,1.00758e+10,1.38305e+10
5765522,5765293,229,0,0,0,1213792,1131654,82033,18,64,23,3.75524e+09,1.00769e+10,1.38321e+10
5768107,5767877,230,0,0,0,1214391,1132196,82090,19,64,22,3.75579e+09,1.00779e+10,1.38337e+10
5770693,5770465,228,0,0,0,1215002,1132765,82133,17,64,23,3.75614e+09,1.0079e+10,1.38351e+10
5773280,5773054,226,0,0,0,1215603,1133351,82150,16,65,21,3.75658e+09,1.00802e+10,1.38368e+10
5775868,5775643,225,0,0,0,1216210,1133929,82176,18,62,25,3.75706e+09,1.00813e+10,1.38384e+10
5778457,5778232,225,0,0,0,1216819,1134475,82238,22,59,25,3.75772e+09,1.00824e+10,1.38401e+10
5781048,5780822,226,0,0,0,1217414,1135042,82270,23,56,23,3.75863e+09,1.00834e+10,1.3842e+10
5783640,5783414,226,0,0,0,1218017,1135607,82308,21,58,23,3.75899e+09,1.00845e+10,1.38435e+10
5786233,5786009,224,0,0,0,1218620,1136188,82333,19,55,25,3.75942e+09,1.00856e+10,1.3845e+10
5788828,5788605,223,0,0,0,1219233,1136748,82392,18,49,26,3.75988e+09,1.00866e+10,1.38465e+10
5791424,5791202,222,0,0,0,1219833,1137347,82389,20,51,26,3.76023e+09,1.00878e+10,1.38481e+10
5794020,5793798,222,0,0,0,1220437,1137900,82435,21,53,28,3.76059e+09,1.00888e+10,1.38494e+10
5796619,5796399,220,0,0,0,1221044,1138441,82504,20,52,27,3.76077e+09,1.00898e+10,1.38506e+10
5799218,5798999,219,0,0,0,1221637,1139020,82518,18,54,27,3.76103e+09,1.00909e+10,1.3852e+10
5801817,5801600,217,0,0,0,1222235,1139583,82546,19,60,27,3.76127e+09,1.0092e+10,1.38533e+10
5804418,5804202,216,0,0,0,1222836,1140174,82555,19,60,28,3.76188e+09,1.00932e+10,1.3855e+10
5807021,5806805,216,0,0,0,1223435,1140737,82591,19,59,29,3.76238e+09,1.00942e+10,1.38566e+10
5809625,5809411,214,0,0,0,1224020,1141305,82604,19,62,30,3.76273e+09,1.00953e+10,1.38581e+10
5812231,5812017,214,0,0,0,1224629,1141873,82641,19,68,28,3.76291e+09,1.00964e+10,1.38593e+10
5814838,5814624,214,0,0,0,1225240,1142430,82693,17,68,32,3.76349e+09,1.00975e+10,1.3861e+10
5817445,5817234,211,0,0,0,1225832,1142979,82734,17,72,30,3.76379e+09,1.00984e+10,1.38622e+10
5820054,5819845,209,0,0,0,1226434,1143512,82803,17,72,30,3.76412e+09,1.00994e+10,1.38635e+10
5822664,5822455,209,0,0,0,1227031,1144098,82815,15,72,31,3.7645e+09,1.01005e+10,1.3865e+10
5825275,5825066,209,0,0,0,1227621,1144691,82815,17,72,26,3.7653e+09,1.01017e+10,1.3867e+10
5827888,5827678,210,0,0,0,1228222,1145265,82844,16,71,26,3.76599e+09,1.01028e+10,1.38688e+10
5830502,5830292,210,0,0,0,1228831,1145813,82908,18,67,25,3.76656e+09,1.01038e+10,1.38704e+10
5833117,5832906,211,0,0,0,1229422,1146367,82944,18,68,25,3.76682e+09,1.01048e+10,1.38716e+10
5835734,5835524,210,0,0,0,1230031,1146908,83010,21,66,26,3.76704e+09,1.01057e+10,1.38728e+10
5838351,5838142,209,0,0,0,1230646,1147465,83069,21,62,29,3.7676e+09,1.01067e+10,1.38743e+10
5840970,5840760,210,0,0,0,1231262,1148028,83122,20,64,28,3.76782e+09,1.01078e+10,1.38756e+10
5843590,5843380,210,0,0,0,1231863,1148625,83125,20,66,27,3.76785e+09,1.01089e+10,1.38768e+10
